params,mean_rmse,std_rmse,scores
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.674408248568238,0.40802267133652054,[26.9336652  26.3000861  27.35529591 26.36507993 26.41791411]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",39.61585581076545,0.6939515963683885,[40.79260645 38.85190676 39.47489527 39.91735112 39.04251945]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",39.61585581076545,0.6939515963683885,[40.79260645 38.85190676 39.47489527 39.91735112 39.04251945]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",39.61585581076545,0.6939515963683885,[40.79260645 38.85190676 39.47489527 39.91735112 39.04251945]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.751271811196215,0.43785595261353866,[30.39524597 29.48192678 30.15840245 29.36264839 29.35813546]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.751271811196215,0.43785595261353866,[30.39524597 29.48192678 30.15840245 29.36264839 29.35813546]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.751271811196215,0.43785595261353866,[30.39524597 29.48192678 30.15840245 29.36264839 29.35813546]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.748391165545996,0.4365674695642765,[27.20162104 26.33124982 27.35052663 26.36886601 26.48969233]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.748391165545996,0.4365674695642765,[27.20162104 26.33124982 27.35052663 26.36886601 26.48969233]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.748391165545996,0.4365674695642765,[27.20162104 26.33124982 27.35052663 26.36886601 26.48969233]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",38.27900341274327,0.5134129865170403,[39.12264205 37.57939613 38.36385252 38.36876341 37.96036295]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",38.27900341274327,0.5134129865170403,[39.12264205 37.57939613 38.36385252 38.36876341 37.96036295]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",38.27900341274327,0.5134129865170403,[39.12264205 37.57939613 38.36385252 38.36876341 37.96036295]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.279118823445287,0.29297846221762713,[29.55879081 28.98646356 29.690946   28.98975654 29.16963721]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.279118823445287,0.29297846221762713,[29.55879081 28.98646356 29.690946   28.98975654 29.16963721]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.279118823445287,0.29297846221762713,[29.55879081 28.98646356 29.690946   28.98975654 29.16963721]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.679315858617816,0.39531329968131035,[26.95193161 26.40133724 27.31511413 26.24832312 26.47987319]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.679315858617816,0.39531329968131035,[26.95193161 26.40133724 27.31511413 26.24832312 26.47987319]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.679315858617816,0.39531329968131035,[26.95193161 26.40133724 27.31511413 26.24832312 26.47987319]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",37.040648684776166,0.4606434102332282,[37.62660998 36.70438324 37.53779555 36.8653367  36.46911796]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",37.040648684776166,0.4606434102332282,[37.62660998 36.70438324 37.53779555 36.8653367  36.46911796]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",37.040648684776166,0.4606434102332282,[37.62660998 36.70438324 37.53779555 36.8653367  36.46911796]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.986158456023453,0.3736318958065658,[29.43567711 28.70212918 29.4367974  28.78388134 28.57230724]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.986158456023453,0.3736318958065658,[29.43567711 28.70212918 29.4367974  28.78388134 28.57230724]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.986158456023453,0.3736318958065658,[29.43567711 28.70212918 29.4367974  28.78388134 28.57230724]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.544759167874012,0.34061053419859755,[26.88023839 26.26763437 27.03474709 26.28294499 26.258231  ]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.544759167874012,0.34061053419859755,[26.88023839 26.26763437 27.03474709 26.28294499 26.258231  ]
"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",26.544759167874012,0.34061053419859755,[26.88023839 26.26763437 27.03474709 26.28294499 26.258231  ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.37271798544183,0.4217404593863296,[31.88881189 30.84642352 31.8288072  31.01092016 31.28862716]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.372717985099268,0.421740459454633,[31.88881189 30.84642352 31.8288072  31.01092016 31.28862715]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.372717985099268,0.421740459454633,[31.88881189 30.84642352 31.8288072  31.01092016 31.28862715]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.362418570432308,0.38927360866101957,[25.62005009 24.90250485 25.98618799 25.12117039 25.18217954]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.362418707388088,0.3892736808724926,[25.62005073 24.9025049  25.98618799 25.12117039 25.18217953]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.362418882397833,0.3892738265662968,[25.62005145 24.9025049  25.98618814 25.12117039 25.18217953]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.54079273543531,0.41992140670393946,[23.65225091 23.09102459 24.29442522 23.2532963  23.41296666]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.540792817726704,0.419921439771515,[23.65225143 23.09102459 24.29442522 23.2532963  23.41296655]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.540795437222865,0.4199196579520644,[23.6522519  23.09103149 24.29442536 23.25329681 23.41297163]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.746725125162975,0.4344826695456657,[31.21039376 30.41313159 31.28713376 30.63596821 30.1869983 ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.746725099507575,0.4344826421668941,[31.21039363 30.41313159 31.28713376 30.63596821 30.1869983 ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.746725169438786,0.434482552077298,[31.21039363 30.41313159 31.28713376 30.63596821 30.18699865]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.084697656219543,0.4020418137884602,[25.47059104 24.67566739 25.66485208 24.79489277 24.81748499]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.084697407149168,0.4020414514964839,[25.47059107 24.67566739 25.66485081 24.79489277 24.81748499]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.084697885587715,0.40204105454178085,[25.47059108 24.6756677  25.66485066 24.79489277 24.8174872 ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.456403381420298,0.42026731791240474,[23.63305234 23.11422463 24.20376468 23.10624627 23.22472898]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.45640312991295,0.4202668836387274,[23.6330523  23.11422463 24.20376347 23.10624627 23.22472898]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.45640385797651,0.42026611973652656,[23.63305233 23.1142285  24.20376311 23.10624627 23.22472907]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.505669487787905,0.3253027053708204,[30.86600881 30.01095044 30.83213293 30.53105957 30.2881957 ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.505669487787905,0.3253027053708204,[30.86600881 30.01095044 30.83213293 30.53105957 30.2881957 ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.505669487787905,0.3253027053708204,[30.86600881 30.01095044 30.83213293 30.53105957 30.2881957 ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.03859476304155,0.349936501770553,[25.28725617 24.73176448 25.60676219 24.82505009 24.74214088]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.038596220752858,0.34993588118221636,[25.28725719 24.73176448 25.60676219 24.82505636 24.74214088]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.038596220752858,0.34993588118221636,[25.28725719 24.73176448 25.60676219 24.82505636 24.74214088]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.53111426226941,0.3568746299469353,[23.66355242 23.18187918 24.16997106 23.31348055 23.3266881 ]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.531115532581648,0.3568740044095528,[23.66355317 23.18187918 24.16997106 23.31348587 23.32668838]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.531115126670855,0.3568738423712469,[23.66355108 23.18187918 24.16997106 23.31348593 23.32668838]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.41944405465273,0.7235189707640527,[32.11314088 30.76085024 32.33254093 31.40313773 30.48755049]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.41944240155795,0.7235210975861048,[32.11314088 30.76085024 32.33254093 31.40313773 30.48754223]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.41944240155795,0.7235210975861048,[32.11314088 30.76085024 32.33254093 31.40313773 30.48754223]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.277219438115516,0.4077557831828788,[25.54081024 24.92318389 25.95736326 24.97821747 24.98652233]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.2772175048774,0.40775714928751805,[25.54081024 24.92318389 25.95736324 24.97821747 24.98651269]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.27722091836693,0.40775935597335994,[25.54082731 24.92318389 25.95736324 24.97821747 24.98651269]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.478909404551736,0.4362363604450398,[23.61065663 23.10575931 24.26876812 23.10310934 23.30625363]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.478908117765066,0.4362365721764799,[23.61065663 23.10576264 24.26876814 23.10310935 23.30624383]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.48307035329084,0.43757108040653503,[23.63146835 23.10576264 24.26876814 23.10310935 23.30624329]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.707431405064227,0.46725192441056373,[31.20496472 30.48505505 31.32214287 30.16044802 30.36454636]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.707431405064227,0.46725192441056373,[31.20496472 30.48505505 31.32214287 30.16044802 30.36454636]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.707431405064227,0.46725192441056373,[31.20496472 30.48505505 31.32214287 30.16044802 30.36454636]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.107410062344492,0.4120635048680035,[25.28234502 24.76245496 25.8336062  24.73615903 24.92248511]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.107410272526582,0.41206332891621095,[25.28234502 24.76245601 25.8336062  24.73615903 24.92248511]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.107410272526582,0.41206332891621095,[25.28234502 24.76245601 25.8336062  24.73615903 24.92248511]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.454182789708245,0.417525997253495,[23.52517712 23.13806914 24.2303484  23.08087831 23.29644099]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.454182395652502,0.417526330805157,[23.52517708 23.13806916 24.2303484  23.08087647 23.29644088]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.454182450220138,0.4175263583663035,[23.52517708 23.13806916 24.23034853 23.0808766  23.29644088]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.694681725793753,0.5233397786771348,[31.17907955 30.33972926 31.43830968 30.45137948 30.06491066]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.6946817244773,0.5233397802613184,[31.17907955 30.33972926 31.43830968 30.45137948 30.06491065]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",30.6946817244773,0.5233397802613184,[31.17907955 30.33972926 31.43830968 30.45137948 30.06491065]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.080652245913164,0.5001094949069852,[25.41593629 24.59079283 25.89997334 24.69378446 24.80277431]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.080652274025702,0.5001095808864426,[25.41593671 24.59079283 25.89997334 24.69378446 24.80277403]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.08065394845051,0.5001126067893202,[25.41593525 24.59079283 25.89998317 24.69378446 24.80277403]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.544272884935673,0.5046517428077628,[23.73747543 23.04836805 24.44302605 23.19765467 23.29484022]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.54427299207351,0.5046519179493867,[23.73747598 23.04836805 24.44302633 23.19765466 23.29483993]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.54427675545498,0.5046589262383108,[23.73747466 23.04836805 24.44304634 23.19765479 23.29483993]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.29955902774867,0.38846383991125893,[31.89304243 30.98314984 31.42590969 31.4178803  30.77781288]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.299559037948576,0.38846382621176123,[31.89304243 30.98314984 31.42590969 31.4178803  30.77781293]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",31.299559037948576,0.38846382621176123,[31.89304243 30.98314984 31.42590969 31.4178803  30.77781293]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.27287521321461,0.2989187944276855,[25.51048381 24.96327524 25.73843947 25.06485594 25.08732161]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.27287527085116,0.2989187550192507,[25.51048381 24.96327524 25.73843947 25.06485618 25.08732165]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.272875274787236,0.2989187621912388,[25.51048383 24.96327523 25.73843948 25.06485618 25.08732165]
"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",23.499086274633598,0.3453414014383243,[23.68094192 23.21366516 24.08879474 23.16701153 23.34501802]
